Type,Total Pct.,Calculation Pct.,EDER,DOR,Time,Sched Time,gid,Case,Scheduling Algorithm
ICRB,0.4296,0.2786,1.0,0.5,0.005172014236450195,0.0031690597534179688,1,1,HEFT
STO,0.4586,0.2936,0.7558,0.125,0.0050237178802490234,0.0031690597534179688,1,1,HEFT
Rand,0.4597,0.2962,0.7156,0.625,0.005619049072265625,0.0031690597534179688,1,1,HEFT
CPF,0.446,0.2962,0.7156,0.375,0.006419658660888672,0.003693819046020508,1,1,CPOP
ICRB,0.4296,0.2786,1.0,0.5,0.006432771682739258,0.003693819046020508,1,1,CPOP
STO,0.4586,0.2936,0.7558,0.125,0.008869647979736328,0.003693819046020508,1,1,CPOP
Rand,0.4522,0.2786,1.0,0.5,0.006224393844604492,0.003693819046020508,1,1,CPOP
CPF,0.4393,0.3131,0.4311,0.375,0.005561351776123047,0.0031588077545166016,1,1,HEFT
ICRB,0.4463,0.2966,0.7395,0.375,0.005342721939086914,0.0031588077545166016,1,1,HEFT
STO,0.4353,0.2921,0.8294,0.125,0.0049877166748046875,0.0031588077545166016,1,1,HEFT
Rand,0.4463,0.2966,0.7395,0.75,0.005553245544433594,0.0031588077545166016,1,1,HEFT
CPF,0.4393,0.3131,0.4311,0.375,0.008797883987426758,0.005933284759521484,1,1,CPOP
ICRB,0.4463,0.2966,0.7395,0.375,0.008721590042114258,0.005933284759521484,1,1,CPOP
STO,0.4353,0.2921,0.8294,0.125,0.01098775863647461,0.005933284759521484,1,1,CPOP
Rand,0.4415,0.2839,1.0,0.375,0.008435487747192383,0.005933284759521484,1,1,CPOP
CPF,0.4543,0.3252,0.3327,0.25,0.0055086612701416016,0.003262758255004883,1,1,HEFT
ICRB,0.4469,0.3053,0.7089,0.375,0.005258083343505859,0.003262758255004883,1,1,HEFT
STO,0.4447,0.2993,0.8316,0.125,0.0053098201751708984,0.003262758255004883,1,1,HEFT
Rand,0.4301,0.2915,1.0,0.625,0.005285024642944336,0.003262758255004883,1,1,HEFT
CPF,0.4543,0.3252,0.3327,0.25,0.0062639713287353516,0.0036385059356689453,1,1,CPOP
ICRB,0.4469,0.3053,0.7089,0.375,0.00868678092956543,0.0036385059356689453,1,1,CPOP
STO,0.4447,0.2993,0.8316,0.125,0.006075143814086914,0.0036385059356689453,1,1,CPOP
Rand,0.4418,0.2915,1.0,0.75,0.00702667236328125,0.0036385059356689453,1,1,CPOP
CPF,0.4842,0.3068,0.5187,0.375,0.0052454471588134766,0.0030317306518554688,1,1,HEFT
ICRB,0.4898,0.2898,0.7406,0.375,0.005124568939208984,0.0030317306518554688,1,1,HEFT
STO,0.4848,0.3081,0.5038,0.125,0.004929780960083008,0.0030317306518554688,1,1,HEFT
Rand,0.4964,0.3021,0.578,0.375,0.005455493927001953,0.0030317306518554688,1,1,HEFT
CPF,0.4842,0.3068,0.5428,0.375,0.006760358810424805,0.004136800765991211,1,1,CPOP
ICRB,0.4953,0.2931,0.7286,0.375,0.007900714874267578,0.004136800765991211,1,1,CPOP
STO,0.4848,0.3081,0.5272,0.125,0.007952213287353516,0.004136800765991211,1,1,CPOP
Rand,0.4681,0.275,1.0,0.625,0.007158041000366211,0.004136800765991211,1,1,CPOP
CPF,0.4551,0.3268,0.4825,0.375,0.007558345794677734,0.004933595657348633,1,1,HEFT
ICRB,0.4677,0.3135,0.768,0.375,0.007386922836303711,0.004933595657348633,1,1,HEFT
STO,0.4513,0.3143,0.7495,0.0,0.007093906402587891,0.004933595657348633,1,1,HEFT
Rand,0.451,0.3135,0.7675,0.75,0.007107973098754883,0.004933595657348633,1,1,HEFT
CPF,0.4551,0.3268,0.4825,0.375,0.007306575775146484,0.004568576812744141,1,1,CPOP
ICRB,0.4677,0.3135,0.768,0.375,0.007149219512939453,0.004568576812744141,1,1,CPOP
STO,0.4513,0.3143,0.7495,0.0,0.007365226745605469,0.004568576812744141,1,1,CPOP
Rand,0.4677,0.3135,0.7675,0.5,0.008139848709106445,0.004568576812744141,1,1,CPOP
CPF,0.5558,0.3679,0.6706,0.5,0.01036214828491211,0.0052013397216796875,1,1,HEFT
ICRB,0.5645,0.3574,0.784,0.375,0.007674694061279297,0.0052013397216796875,1,1,HEFT
STO,0.5663,0.3603,0.7525,0.125,0.007478952407836914,0.0052013397216796875,1,1,HEFT
Rand,0.5335,0.3391,1.0,0.625,0.008218765258789062,0.0052013397216796875,1,1,HEFT
CPF,0.5648,0.3738,0.738,0.5,0.006422758102416992,0.0037047863006591797,1,1,CPOP
ICRB,0.5904,0.3738,0.738,0.375,0.006329536437988281,0.0037047863006591797,1,1,CPOP
STO,0.5925,0.377,0.6996,0.125,0.006921052932739258,0.0037047863006591797,1,1,CPOP
Rand,0.5901,0.3734,0.744,0.375,0.007315874099731445,0.0037047863006591797,1,1,CPOP
CPF,0.4926,0.3716,0.524,0.375,0.006124258041381836,0.003487825393676758,1,1,HEFT
ICRB,0.4926,0.3716,0.524,0.375,0.006481170654296875,0.003487825393676758,1,1,HEFT
STO,0.4727,0.3617,0.7473,0.125,0.00713801383972168,0.003487825393676758,1,1,HEFT
Rand,0.4873,0.3591,0.8076,0.5,0.00595402717590332,0.003487825393676758,1,1,HEFT
CPF,0.4926,0.3716,0.524,0.375,0.007082223892211914,0.0037708282470703125,1,1,CPOP
ICRB,0.4926,0.3716,0.524,0.375,0.007869243621826172,0.0037708282470703125,1,1,CPOP
STO,0.4727,0.3617,0.7473,0.125,0.006657123565673828,0.0037708282470703125,1,1,CPOP
Rand,0.4805,0.3766,0.4157,0.625,0.0063974857330322266,0.0037708282470703125,1,1,CPOP
CPF,0.4639,0.3259,0.5498,0.375,0.009424209594726562,0.006038188934326172,1,1,HEFT
ICRB,0.4759,0.3147,0.7234,0.25,0.009653806686401367,0.006038188934326172,1,1,HEFT
STO,0.4652,0.3145,0.7268,0.25,0.008364200592041016,0.006038188934326172,1,1,HEFT
Rand,0.4653,0.3147,0.7234,0.75,0.008250951766967773,0.006038188934326172,1,1,HEFT
CPF,0.4639,0.3259,0.5498,0.375,0.007423877716064453,0.004492282867431641,1,1,CPOP
ICRB,0.4759,0.3147,0.7234,0.25,0.008207321166992188,0.004492282867431641,1,1,CPOP
STO,0.4652,0.3145,0.7268,0.25,0.008137702941894531,0.004492282867431641,1,1,CPOP
Rand,0.4759,0.3147,0.7234,0.375,0.009159326553344727,0.004492282867431641,1,1,CPOP
CPF,0.4639,0.3346,0.2471,0.375,0.0059969425201416016,0.003413677215576172,1,1,HEFT
ICRB,0.4639,0.3346,0.2471,0.375,0.005783796310424805,0.003413677215576172,1,1,HEFT
STO,0.4546,0.3107,0.7183,0.125,0.005629539489746094,0.003413677215576172,1,1,HEFT
Rand,0.4491,0.3228,0.4711,0.5,0.005686521530151367,0.003413677215576172,1,1,HEFT
CPF,0.4639,0.3346,0.2471,0.375,0.007518291473388672,0.003772258758544922,1,1,CPOP
ICRB,0.4639,0.3346,0.2471,0.375,0.008204460144042969,0.003772258758544922,1,1,CPOP
STO,0.4546,0.3107,0.7183,0.125,0.006728172302246094,0.003772258758544922,1,1,CPOP
Rand,0.4491,0.3228,0.4711,0.75,0.007166385650634766,0.003772258758544922,1,1,CPOP
CPF,0.4706,0.3385,0.5762,0.375,0.007616281509399414,0.0038521289825439453,1,1,HEFT
ICRB,0.4706,0.3385,0.5762,0.375,0.006623268127441406,0.0038521289825439453,1,1,HEFT
STO,0.474,0.3468,0.4238,0.125,0.005989551544189453,0.0038521289825439453,1,1,HEFT
Rand,0.4734,0.3454,0.4501,0.625,0.006126880645751953,0.0038521289825439453,1,1,HEFT
CPF,0.4706,0.3385,0.5762,0.375,0.009080171585083008,0.006300449371337891,1,1,CPOP
ICRB,0.4706,0.3385,0.5762,0.375,0.008982419967651367,0.006300449371337891,1,1,CPOP
STO,0.474,0.3468,0.4238,0.125,0.009400129318237305,0.006300449371337891,1,1,CPOP
Rand,0.462,0.3174,1.0,0.75,0.009789466857910156,0.006300449371337891,1,1,CPOP
CPF,0.4794,0.3289,0.6858,0.5,0.006425619125366211,0.0037488937377929688,1,1,HEFT
ICRB,0.4755,0.3199,0.8461,0.375,0.006481170654296875,0.0037488937377929688,1,1,HEFT
STO,0.4767,0.3227,0.796,0.125,0.006615638732910156,0.0037488937377929688,1,1,HEFT
Rand,0.4767,0.3227,0.796,0.25,0.0070302486419677734,0.0037488937377929688,1,1,HEFT
CPF,0.484,0.332,0.6678,0.375,0.008293867111206055,0.0054399967193603516,1,1,CPOP
ICRB,0.4799,0.3229,0.8373,0.375,0.007971048355102539,0.0054399967193603516,1,1,CPOP
STO,0.4811,0.3257,0.7843,0.125,0.008134603500366211,0.0054399967193603516,1,1,CPOP
Rand,0.464,0.3296,0.7106,0.75,0.007757425308227539,0.0054399967193603516,1,1,CPOP
CPF,0.4743,0.3454,0.5246,0.375,0.011430501937866211,0.008418560028076172,1,1,HEFT
ICRB,0.4766,0.3293,0.8112,0.25,0.012293338775634766,0.008418560028076172,1,1,HEFT
STO,0.4634,0.3374,0.6642,0.0,0.011581182479858398,0.008418560028076172,1,1,HEFT
Rand,0.4806,0.3385,0.6446,1.0,0.010894298553466797,0.008418560028076172,1,1,HEFT
CPF,0.4743,0.3454,0.5246,0.375,0.00892186164855957,0.004572629928588867,1,1,CPOP
ICRB,0.4766,0.3293,0.8112,0.25,0.007241249084472656,0.004572629928588867,1,1,CPOP
STO,0.4634,0.3374,0.6642,0.0,0.006998538970947266,0.004572629928588867,1,1,CPOP
Rand,0.4795,0.3358,0.6912,0.5,0.007608652114868164,0.004572629928588867,1,1,CPOP
CPF,0.4765,0.3238,0.6898,0.5,0.006323575973510742,0.003478527069091797,1,1,HEFT
ICRB,0.4809,0.3197,0.7527,0.25,0.00596928596496582,0.003478527069091797,1,1,HEFT
STO,0.4779,0.3133,0.855,0.125,0.0059051513671875,0.003478527069091797,1,1,HEFT
Rand,0.485,0.3287,0.6158,0.625,0.007051229476928711,0.003478527069091797,1,1,HEFT
CPF,0.4765,0.3238,0.7361,0.5,0.006344795227050781,0.003588438034057617,1,1,CPOP
ICRB,0.487,0.3238,0.7361,0.25,0.006257772445678711,0.003588438034057617,1,1,CPOP
STO,0.4839,0.3172,0.8453,0.125,0.008354902267456055,0.003588438034057617,1,1,CPOP
Rand,0.4797,0.3084,1.0,0.5,0.00685429573059082,0.003588438034057617,1,1,CPOP
CPF,0.425,0.3256,0.3765,0.25,0.009732246398925781,0.006551027297973633,1,1,HEFT
ICRB,0.4478,0.3127,0.6235,0.375,0.010148286819458008,0.006551027297973633,1,1,HEFT
STO,0.4444,0.3033,0.8172,0.125,0.008807182312011719,0.006551027297973633,1,1,HEFT
Rand,0.4253,0.295,1.0,0.75,0.009021759033203125,0.006551027297973633,1,1,HEFT
CPF,0.425,0.3256,0.3765,0.25,0.006735563278198242,0.0037033557891845703,1,1,CPOP
ICRB,0.4478,0.3127,0.6235,0.375,0.006748676300048828,0.0037033557891845703,1,1,CPOP
STO,0.4444,0.3033,0.8172,0.125,0.006883144378662109,0.0037033557891845703,1,1,CPOP
Rand,0.4398,0.3168,0.5435,0.75,0.007066488265991211,0.0037033557891845703,1,1,CPOP
CPF,0.4412,0.252,0.7334,0.375,0.007383823394775391,0.003454923629760742,1,1,HEFT
ICRB,0.4412,0.252,0.7334,0.375,0.007341861724853516,0.003454923629760742,1,1,HEFT
STO,0.438,0.2445,0.853,0.125,0.006015300750732422,0.003454923629760742,1,1,HEFT
Rand,0.4343,0.2359,1.0,0.75,0.005708932876586914,0.003454923629760742,1,1,HEFT
CPF,0.4559,0.2604,0.6947,0.375,0.008325815200805664,0.005396842956542969,1,1,CPOP
ICRB,0.4559,0.2604,0.6947,0.375,0.008565425872802734,0.005396842956542969,1,1,CPOP
STO,0.4522,0.2524,0.8317,0.125,0.008984565734863281,0.005396842956542969,1,1,CPOP
Rand,0.4372,0.2604,0.6947,0.75,0.008225440979003906,0.005396842956542969,1,1,CPOP
CPF,0.506,0.3843,0.4509,0.375,0.006371974945068359,0.0034422874450683594,1,1,HEFT
ICRB,0.5254,0.3843,0.4509,0.375,0.007208347320556641,0.0034422874450683594,1,1,HEFT
STO,0.5108,0.3748,0.6129,0.125,0.007536888122558594,0.0034422874450683594,1,1,HEFT
Rand,0.5102,0.3539,1.0,0.5,0.008395910263061523,0.0034422874450683594,1,1,HEFT
CPF,0.5088,0.3865,0.4311,0.375,0.006272315979003906,0.0036432743072509766,1,1,CPOP
ICRB,0.5282,0.3865,0.4311,0.375,0.006154775619506836,0.0036432743072509766,1,1,CPOP
STO,0.5108,0.3748,0.635,0.125,0.005896568298339844,0.0036432743072509766,1,1,CPOP
Rand,0.5224,0.3748,0.635,0.25,0.005948543548583984,0.0036432743072509766,1,1,CPOP
CPF,0.4283,0.2877,0.6914,0.5,0.0062713623046875,0.0036411285400390625,1,1,HEFT
ICRB,0.4404,0.279,0.8566,0.375,0.008439302444458008,0.0036411285400390625,1,1,HEFT
STO,0.4333,0.2874,0.6967,0.125,0.006139039993286133,0.0036411285400390625,1,1,HEFT
Rand,0.4438,0.2877,0.6914,0.625,0.006829977035522461,0.0036411285400390625,1,1,HEFT
CPF,0.4283,0.2877,0.6914,0.5,0.006466388702392578,0.0037627220153808594,1,1,CPOP
ICRB,0.4404,0.279,0.8566,0.375,0.00590062141418457,0.0037627220153808594,1,1,CPOP
STO,0.4333,0.2874,0.6967,0.125,0.005733013153076172,0.0037627220153808594,1,1,CPOP
Rand,0.4404,0.279,0.8566,0.875,0.005839824676513672,0.0037627220153808594,1,1,CPOP
CPF,0.4888,0.3436,0.2335,0.375,0.00616765022277832,0.0035636425018310547,1,1,HEFT
ICRB,0.4888,0.3436,0.2335,0.375,0.00853109359741211,0.0035636425018310547,1,1,HEFT
STO,0.4801,0.3243,0.5785,0.0,0.005919933319091797,0.0035636425018310547,1,1,HEFT
Rand,0.4517,0.3035,1.0,0.875,0.0065157413482666016,0.0035636425018310547,1,1,HEFT
CPF,0.4888,0.3436,0.2335,0.375,0.005991935729980469,0.003564596176147461,1,1,CPOP
ICRB,0.4888,0.3436,0.2335,0.375,0.005739688873291016,0.003564596176147461,1,1,CPOP
STO,0.4801,0.3243,0.5785,0.0,0.005560159683227539,0.003564596176147461,1,1,CPOP
Rand,0.4775,0.3186,0.6889,0.625,0.0057220458984375,0.003564596176147461,1,1,CPOP
CPF,0.483,0.37,0.4508,0.5,0.006020784378051758,0.0034449100494384766,1,1,HEFT
ICRB,0.4819,0.3671,0.4965,0.5,0.0058209896087646484,0.0034449100494384766,1,1,HEFT
STO,0.4779,0.351,0.7625,0.375,0.008196830749511719,0.0034449100494384766,1,1,HEFT
Rand,0.4773,0.3497,0.7854,0.625,0.0058193206787109375,0.0034449100494384766,1,1,HEFT
CPF,0.483,0.37,0.4646,0.5,0.0059261322021484375,0.003524303436279297,1,1,CPOP
ICRB,0.4819,0.3671,0.5117,0.5,0.005700349807739258,0.003524303436279297,1,1,CPOP
STO,0.4802,0.3527,0.7552,0.25,0.00545811653137207,0.003524303436279297,1,1,CPOP
Rand,0.4841,0.3394,1.0,0.5,0.0058078765869140625,0.003524303436279297,1,1,CPOP
CPF,0.4944,0.3785,0.3343,0.375,0.007016181945800781,0.004480838775634766,1,1,HEFT
ICRB,0.4863,0.3596,0.5888,0.375,0.006869077682495117,0.004480838775634766,1,1,HEFT
STO,0.4745,0.3489,0.7455,0.25,0.009473562240600586,0.004480838775634766,1,1,HEFT
Rand,0.4805,0.3459,0.7913,0.625,0.006862163543701172,0.004480838775634766,1,1,HEFT
CPF,0.5062,0.3875,0.2493,0.375,0.005990505218505859,0.00353240966796875,1,1,CPOP
ICRB,0.4974,0.3678,0.5363,0.375,0.005735635757446289,0.00353240966796875,1,1,CPOP
STO,0.485,0.3566,0.7131,0.125,0.005547761917114258,0.00353240966796875,1,1,CPOP
Rand,0.4991,0.3716,0.4777,0.25,0.005971670150756836,0.00353240966796875,1,1,CPOP
CPF,0.5112,0.3738,0.814,0.5,0.006003141403198242,0.0034284591674804688,1,1,HEFT
ICRB,0.5013,0.3816,0.7016,0.375,0.008261680603027344,0.0034284591674804688,1,1,HEFT
STO,0.5028,0.3852,0.6512,0.125,0.0057315826416015625,0.0034284591674804688,1,1,HEFT
Rand,0.5025,0.3775,0.7607,0.75,0.006343841552734375,0.0034284591674804688,1,1,HEFT
CPF,0.5267,0.3852,0.7779,0.375,0.005880832672119141,0.0033588409423828125,1,1,CPOP
ICRB,0.5013,0.3816,0.838,0.375,0.0055065155029296875,0.0033588409423828125,1,1,CPOP
STO,0.5028,0.3852,0.7779,0.125,0.005265235900878906,0.0033588409423828125,1,1,CPOP
Rand,0.4972,0.3723,1.0,0.75,0.005675315856933594,0.0033588409423828125,1,1,CPOP
CPF,0.4699,0.3477,0.5147,0.375,0.006173610687255859,0.003551006317138672,1,1,HEFT
ICRB,0.48,0.3458,0.5457,0.25,0.0064394474029541016,0.003551006317138672,1,1,HEFT
STO,0.4776,0.3401,0.6397,0.125,0.00841975212097168,0.003551006317138672,1,1,HEFT
Rand,0.4691,0.3201,1.0,0.75,0.005960226058959961,0.003551006317138672,1,1,HEFT
CPF,0.4883,0.3518,0.4969,0.25,0.008593082427978516,0.005881547927856445,1,1,CPOP
ICRB,0.4883,0.3518,0.4969,0.25,0.008283853530883789,0.005881547927856445,1,1,CPOP
STO,0.4858,0.346,0.601,0.125,0.008129596710205078,0.005881547927856445,1,1,CPOP
Rand,0.4716,0.3429,0.6565,0.5,0.008095264434814453,0.005881547927856445,1,1,CPOP
CPF,0.4392,0.2801,0.6711,0.5,0.006554126739501953,0.003438234329223633,1,1,HEFT
ICRB,0.4506,0.2801,0.6711,0.25,0.008010387420654297,0.003438234329223633,1,1,HEFT
STO,0.4364,0.2728,0.8044,0.0,0.005866289138793945,0.003438234329223633,1,1,HEFT
Rand,0.4435,0.2915,0.4756,0.875,0.00682377815246582,0.003438234329223633,1,1,HEFT
CPF,0.4392,0.2801,0.6711,0.5,0.005761384963989258,0.0033388137817382812,1,1,CPOP
ICRB,0.4506,0.2801,0.6711,0.25,0.005408763885498047,0.0033388137817382812,1,1,CPOP
STO,0.4364,0.2728,0.8044,0.0,0.005278348922729492,0.0033388137817382812,1,1,CPOP
Rand,0.4497,0.2779,0.7095,0.75,0.005846977233886719,0.0033388137817382812,1,1,CPOP
CPF,0.4587,0.329,0.5371,0.375,0.005992889404296875,0.003426074981689453,1,1,HEFT
ICRB,0.454,0.3167,0.8298,0.375,0.008664369583129883,0.003426074981689453,1,1,HEFT
STO,0.4437,0.3217,0.7073,0.25,0.005754947662353516,0.003426074981689453,1,1,HEFT
Rand,0.4515,0.3099,1.0,0.625,0.00647735595703125,0.003426074981689453,1,1,HEFT
CPF,0.4587,0.329,0.5371,0.375,0.0057489871978759766,0.0033910274505615234,1,1,CPOP
ICRB,0.454,0.3167,0.8298,0.375,0.005718231201171875,0.0033910274505615234,1,1,CPOP
STO,0.4437,0.3217,0.7073,0.25,0.005275249481201172,0.0033910274505615234,1,1,CPOP
Rand,0.4373,0.3099,1.0,0.625,0.0058422088623046875,0.0033910274505615234,1,1,CPOP
CPF,0.4494,0.309,0.6367,0.375,0.006119728088378906,0.0036232471466064453,1,1,HEFT
ICRB,0.4494,0.309,0.6367,0.375,0.005846500396728516,0.0036232471466064453,1,1,HEFT
STO,0.4342,0.3019,0.7838,0.125,0.00684356689453125,0.0036232471466064453,1,1,HEFT
Rand,0.446,0.3,0.8226,1.0,0.007385969161987305,0.0036232471466064453,1,1,HEFT
CPF,0.4522,0.311,0.6221,0.375,0.005997180938720703,0.003548860549926758,1,1,CPOP
ICRB,0.4522,0.311,0.6221,0.375,0.005726337432861328,0.003548860549926758,1,1,CPOP
STO,0.4342,0.3019,0.8154,0.125,0.005510091781616211,0.003548860549926758,1,1,CPOP
Rand,0.4408,0.3167,0.5065,0.5,0.005631446838378906,0.003548860549926758,1,1,CPOP
CPF,0.4767,0.3147,0.446,0.5,0.006005525588989258,0.003441333770751953,1,1,HEFT
ICRB,0.4642,0.286,0.8073,0.375,0.0067751407623291016,0.003441333770751953,1,1,HEFT
STO,0.4516,0.2987,0.6387,0.125,0.00772404670715332,0.003441333770751953,1,1,HEFT
Rand,0.4729,0.3051,0.5594,0.25,0.005895137786865234,0.003441333770751953,1,1,HEFT
CPF,0.4767,0.3147,0.5449,0.5,0.005891561508178711,0.0034439563751220703,1,1,CPOP
ICRB,0.4865,0.2997,0.7646,0.375,0.005648136138916016,0.0034439563751220703,1,1,CPOP
STO,0.4516,0.2987,0.7803,0.125,0.005465507507324219,0.0034439563751220703,1,1,CPOP
Rand,0.4719,0.3041,0.6971,0.375,0.005750179290771484,0.0034439563751220703,1,1,CPOP
CPF,0.459,0.3206,0.4753,0.375,0.011324167251586914,0.0061800479888916016,1,1,HEFT
ICRB,0.4726,0.3181,0.5247,0.25,0.009126663208007812,0.0061800479888916016,1,1,HEFT
STO,0.4666,0.3045,0.8033,0.125,0.009415864944458008,0.0061800479888916016,1,1,HEFT
Rand,0.4545,0.309,0.7072,0.625,0.00888681411743164,0.0061800479888916016,1,1,HEFT
CPF,0.459,0.3206,0.4753,0.375,0.007834672927856445,0.004106998443603516,1,1,CPOP
ICRB,0.4726,0.3181,0.5247,0.25,0.008620262145996094,0.004106998443603516,1,1,CPOP
STO,0.4666,0.3045,0.8033,0.125,0.0069751739501953125,0.004106998443603516,1,1,CPOP
Rand,0.4627,0.2956,1.0,0.5,0.0066378116607666016,0.004106998443603516,1,1,CPOP
CPF,0.4823,0.3414,0.6441,0.5,0.00603795051574707,0.0034942626953125,1,1,HEFT
ICRB,0.5044,0.3414,0.6441,0.375,0.005888700485229492,0.0034942626953125,1,1,HEFT
STO,0.5042,0.3409,0.6532,0.0,0.005901813507080078,0.0034942626953125,1,1,HEFT
Rand,0.5044,0.3414,0.6441,0.625,0.005927085876464844,0.0034942626953125,1,1,HEFT
CPF,0.4823,0.3414,0.6441,0.5,0.007414102554321289,0.00397944450378418,1,1,CPOP
ICRB,0.5044,0.3414,0.6441,0.375,0.008432865142822266,0.00397944450378418,1,1,CPOP
STO,0.5042,0.3409,0.6532,0.0,0.007180690765380859,0.00397944450378418,1,1,CPOP
Rand,0.4651,0.3228,1.0,0.625,0.006432771682739258,0.00397944450378418,1,1,CPOP
CPF,0.4681,0.3227,0.483,0.375,0.006938457489013672,0.00411677360534668,1,1,HEFT
ICRB,0.4681,0.3227,0.483,0.375,0.0066797733306884766,0.00411677360534668,1,1,HEFT
STO,0.4677,0.3216,0.5035,0.0,0.006755352020263672,0.00411677360534668,1,1,HEFT
Rand,0.4635,0.3117,0.6901,0.5,0.006880521774291992,0.00411677360534668,1,1,HEFT
CPF,0.4681,0.3227,0.483,0.375,0.00676274299621582,0.0038309097290039062,1,1,CPOP
ICRB,0.4681,0.3227,0.483,0.375,0.007467508316040039,0.0038309097290039062,1,1,CPOP
STO,0.4677,0.3216,0.5035,0.0,0.008036613464355469,0.0038309097290039062,1,1,CPOP
Rand,0.4631,0.3106,0.7106,0.625,0.007817745208740234,0.0038309097290039062,1,1,CPOP
CPF,0.5558,0.3947,0.6098,0.375,0.006727933883666992,0.004149436950683594,1,1,HEFT
ICRB,0.5475,0.3799,0.788,0.375,0.0065839290618896484,0.004149436950683594,1,1,HEFT
STO,0.5384,0.4099,0.4408,0.25,0.006608486175537109,0.004149436950683594,1,1,HEFT
Rand,0.5662,0.4131,0.4067,0.5,0.0064699649810791016,0.004149436950683594,1,1,HEFT
CPF,0.5874,0.4171,0.4829,0.25,0.01202392578125,0.0064694881439208984,1,1,CPOP
ICRB,0.5773,0.4006,0.7191,0.375,0.009909868240356445,0.0064694881439208984,1,1,CPOP
STO,0.5384,0.4099,0.5841,0.25,0.010055065155029297,0.0064694881439208984,1,1,CPOP
Rand,0.544,0.3826,1.0,0.875,0.008934497833251953,0.0064694881439208984,1,1,CPOP
CPF,0.5381,0.4021,0.4957,0.25,0.008555412292480469,0.003831624984741211,1,1,HEFT
ICRB,0.5285,0.3832,0.7599,0.25,0.0072515010833740234,0.003831624984741211,1,1,HEFT
STO,0.5384,0.4027,0.4872,0.125,0.006743192672729492,0.003831624984741211,1,1,HEFT
Rand,0.5347,0.3955,0.5852,0.625,0.006285190582275391,0.003831624984741211,1,1,HEFT
CPF,0.5463,0.4082,0.4513,0.25,0.006303071975708008,0.003633737564086914,1,1,CPOP
ICRB,0.5362,0.3888,0.7388,0.25,0.006218671798706055,0.003633737564086914,1,1,CPOP
STO,0.5466,0.4089,0.4421,0.0,0.005945682525634766,0.003633737564086914,1,1,CPOP
Rand,0.5335,0.3837,0.8191,0.375,0.006003856658935547,0.003633737564086914,1,1,CPOP
CPF,0.478,0.3196,0.4774,0.375,0.007898569107055664,0.0044596195220947266,1,1,HEFT
ICRB,0.478,0.3196,0.4774,0.375,0.008765220642089844,0.0044596195220947266,1,1,HEFT
STO,0.4709,0.3039,0.7026,0.25,0.007489681243896484,0.0044596195220947266,1,1,HEFT
Rand,0.4498,0.2854,1.0,0.75,0.006760835647583008,0.0044596195220947266,1,1,HEFT
CPF,0.4824,0.3226,0.4558,0.375,0.010219812393188477,0.004789590835571289,1,1,CPOP
ICRB,0.4824,0.3226,0.4558,0.375,0.007464170455932617,0.004789590835571289,1,1,CPOP
STO,0.475,0.3066,0.6903,0.25,0.007390022277832031,0.004789590835571289,1,1,CPOP
Rand,0.4614,0.3066,0.6903,0.75,0.008609533309936523,0.004789590835571289,1,1,CPOP
CPF,0.4937,0.3768,0.5189,0.375,0.006067514419555664,0.0034210681915283203,1,1,HEFT
ICRB,0.4963,0.3623,0.7257,0.375,0.005774736404418945,0.0034210681915283203,1,1,HEFT
STO,0.4877,0.3603,0.7554,0.0,0.005638599395751953,0.0034210681915283203,1,1,HEFT
Rand,0.48,0.3446,1.0,0.75,0.005671501159667969,0.0034210681915283203,1,1,HEFT
CPF,0.4937,0.3768,0.5189,0.375,0.006387472152709961,0.0036287307739257812,1,1,CPOP
ICRB,0.4963,0.3623,0.7257,0.375,0.007452249526977539,0.0036287307739257812,1,1,CPOP
STO,0.4877,0.3603,0.7554,0.0,0.007526397705078125,0.0036287307739257812,1,1,CPOP
Rand,0.4954,0.3603,0.7546,0.625,0.006998777389526367,0.0036287307739257812,1,1,CPOP
CPF,0.4229,0.3143,0.7823,0.375,0.008455276489257812,0.004616260528564453,1,1,HEFT
ICRB,0.4335,0.3132,0.8076,0.375,0.007122993469238281,0.004616260528564453,1,1,HEFT
STO,0.4333,0.3127,0.8197,0.125,0.006870746612548828,0.004616260528564453,1,1,HEFT
Rand,0.4335,0.3132,0.8076,0.75,0.007590770721435547,0.004616260528564453,1,1,HEFT
CPF,0.4306,0.3201,0.7511,0.375,0.0072269439697265625,0.004407405853271484,1,1,CPOP
ICRB,0.4413,0.3189,0.78,0.375,0.006970882415771484,0.004407405853271484,1,1,CPOP
STO,0.4412,0.3183,0.7938,0.125,0.007063388824462891,0.004407405853271484,1,1,CPOP
Rand,0.4339,0.3232,0.6751,0.625,0.007009744644165039,0.004407405853271484,1,1,CPOP
CPF,0.4377,0.3361,0.4711,0.25,0.0062313079833984375,0.003666400909423828,1,1,HEFT
ICRB,0.4603,0.3217,0.7378,0.25,0.007302522659301758,0.003666400909423828,1,1,HEFT
STO,0.4377,0.3361,0.4711,0.125,0.006417989730834961,0.003666400909423828,1,1,HEFT
