Type,Total Pct.,Calculation Pct.,EDER,DOR,Time,Heft Time,gid,Case
SFE,0.0,0.0,0.0,0.2,0.0,0.0,1,7
SFD,0.0,0.0,0.3607,0.1,0.0,0.0,1,7
CPF,0.4478,0.3311,0.0,0.3,0.005080699920654297,0.0029001235961914062,1,8
ICRB,0.3949,0.301,0.4081,0.2,0.004942178726196289,0.0029001235961914062,1,8
STO,0.4409,0.301,0.4081,0.2,0.0047454833984375,0.0029001235961914062,1,8
Rand,0.4324,0.2866,0.6319,0.4,0.004823923110961914,0.0029001235961914062,1,8
SFE,0.0,0.0,0.0,0.1,0.0,0.0,1,8
SFD,0.0,0.0,0.1449,0.1,0.0,0.0,1,8
CPF,0.7212,0.4502,0.6139,0.5556,0.0046291351318359375,0.0025835037231445312,1,0
ICRB,0.7634,0.4894,0.3817,0.3333,0.0044176578521728516,0.0025835037231445312,1,0
STO,0.7194,0.4362,0.7072,0.1111,0.004274606704711914,0.0025835037231445312,1,0
Rand,0.716,0.4343,0.7203,0.5556,0.004358053207397461,0.0025835037231445312,1,0
SFE,0.0,0.0,0.345,0.1111,0.0,0.0,1,0
SFD,0.0,0.0,0.4313,0.1111,0.0,0.0,1,0
CPF,0.5436,0.3368,0.4975,0.4444,0.004781007766723633,0.0027234554290771484,1,1
ICRB,0.568,0.3276,0.5713,0.4444,0.0045773983001708984,0.0027234554290771484,1,1
STO,0.5823,0.3372,0.4944,0.2222,0.00441431999206543,0.0027234554290771484,1,1
Rand,0.5547,0.3088,0.7359,0.5556,0.004450559616088867,0.0027234554290771484,1,1
SFE,0.0,0.0,0.3353,0.5556,0.0,0.0,1,1
SFD,0.0,0.0,0.5603,0.1111,0.0,0.0,1,1
CPF,0.4339,0.2938,0.5795,0.5556,0.005097389221191406,0.003011465072631836,1,2
ICRB,0.3954,0.2802,0.8171,0.4444,0.004911661148071289,0.003011465072631836,1,2
STO,0.425,0.2938,0.5795,0.2222,0.004744291305541992,0.003011465072631836,1,2
Rand,0.4195,0.2839,0.7492,0.2222,0.0047607421875,0.003011465072631836,1,2
SFE,0.0,0.0,0.3287,0.1111,0.0,0.0,1,2
SFD,0.0,0.0,0.5795,0.0,0.0,0.0,1,2
CPF,0.3702,0.2488,0.2069,0.3333,0.006055355072021484,0.0031409263610839844,1,3
ICRB,0.3378,0.2158,0.8572,0.5556,0.005861759185791016,0.0031409263610839844,1,3
STO,0.3781,0.2407,0.3493,0.1111,0.0051000118255615234,0.0031409263610839844,1,3
Rand,0.3763,0.2302,0.5505,0.6667,0.004945516586303711,0.0031409263610839844,1,3
SFE,0.0,0.0,0.1428,0.2222,0.0,0.0,1,3
SFD,0.0,0.0,0.1428,0.0,0.0,0.0,1,3
CPF,0.2897,0.1983,0.2343,0.4444,0.006736040115356445,0.004553794860839844,1,4
ICRB,0.2751,0.1833,0.5401,0.2222,0.006489753723144531,0.004553794860839844,1,4
STO,0.2878,0.1799,0.6187,0.1111,0.006347179412841797,0.004553794860839844,1,4
Rand,0.2879,0.18,0.6155,0.6667,0.00637364387512207,0.004553794860839844,1,4
SFE,0.0,0.0,0.2343,0.4444,0.0,0.0,1,4
SFD,0.0,0.0,0.6187,0.1111,0.0,0.0,1,4
CPF,0.4555,0.2542,0.6623,0.375,0.005550384521484375,0.002900362014770508,1,5
ICRB,0.4748,0.2782,0.3761,0.875,0.005469083786010742,0.002900362014770508,1,5
STO,0.4485,0.2348,0.9362,0.25,0.005218982696533203,0.002900362014770508,1,5
Rand,0.4417,0.2306,1.0,0.75,0.005260944366455078,0.002900362014770508,1,5
SFE,0.0,0.0,0.2352,0.625,0.0,0.0,1,5
SFD,0.0,0.0,0.8284,0.125,0.0,0.0,1,5
CPF,0.4026,0.2868,0.2032,0.4444,0.004948139190673828,0.002893209457397461,1,6
ICRB,0.374,0.2622,0.6339,0.2222,0.0047607421875,0.002893209457397461,1,6
STO,0.4021,0.2706,0.4785,0.1111,0.004602193832397461,0.002893209457397461,1,6
Rand,0.3814,0.252,0.837,0.5556,0.004664897918701172,0.002893209457397461,1,6
SFE,0.0,0.0,0.2032,0.4444,0.0,0.0,1,6
SFD,0.0,0.0,0.4785,0.0,0.0,0.0,1,6
CPF,0.3705,0.2625,0.3999,0.4,0.004979133605957031,0.0028829574584960938,1,7
ICRB,0.3605,0.2408,0.8419,0.6,0.00475311279296875,0.0028829574584960938,1,7
STO,0.3891,0.264,0.3713,0.1,0.004591226577758789,0.0028829574584960938,1,7
Rand,0.3752,0.2631,0.3879,0.6,0.0046346187591552734,0.0028829574584960938,1,7
SFE,0.0,0.0,0.1581,0.4,0.0,0.0,1,7
SFD,0.0,0.0,0.1581,0.1,0.0,0.0,1,7
CPF,0.4254,0.2967,0.2504,0.2,0.004927635192871094,0.0029244422912597656,1,8
ICRB,0.4254,0.2967,0.2504,0.2,0.004797220230102539,0.0029244422912597656,1,8
STO,0.4237,0.2967,0.2504,0.1,0.004636526107788086,0.0029244422912597656,1,8
Rand,0.4212,0.2762,0.5419,0.4,0.0047070980072021484,0.0029244422912597656,1,8
SFE,0.0,0.0,0.1658,0.2,0.0,0.0,1,8
SFD,0.0,0.0,0.2095,0.1,0.0,0.0,1,8
CPF,0.7832,0.5434,0.5688,0.3333,0.004620552062988281,0.002605438232421875,1,0
ICRB,0.7857,0.5779,0.3527,0.6667,0.0044519901275634766,0.002605438232421875,1,0
STO,0.7878,0.5325,0.6422,0.1111,0.004294395446777344,0.002605438232421875,1,0
Rand,0.7817,0.5213,0.7214,0.5556,0.004335880279541016,0.002605438232421875,1,0
SFE,0.0,0.0,0.3527,0.6667,0.0,0.0,1,0
SFD,0.0,0.0,0.6422,0.1111,0.0,0.0,1,0
CPF,0.519,0.3402,0.3853,0.3333,0.004720449447631836,0.002707958221435547,1,1
ICRB,0.4921,0.3171,0.692,0.5556,0.004549741744995117,0.002707958221435547,1,1
STO,0.5265,0.3144,0.7311,0.2222,0.004405498504638672,0.002707958221435547,1,1
Rand,0.5345,0.3274,0.5498,0.3333,0.004395961761474609,0.002707958221435547,1,1
SFE,0.0,0.0,0.3853,0.3333,0.0,0.0,1,1
SFD,0.0,0.0,0.5666,0.0,0.0,0.0,1,1
CPF,0.41,0.2778,0.2594,0.5556,0.004978656768798828,0.002938985824584961,1,2
ICRB,0.379,0.2623,0.5428,0.3333,0.004788875579833984,0.002938985824584961,1,2
STO,0.4184,0.2605,0.5785,0.1111,0.004659175872802734,0.002938985824584961,1,2
Rand,0.4056,0.2599,0.5898,0.6667,0.0046575069427490234,0.002938985824584961,1,2
SFE,0.0,0.0,0.2594,0.5556,0.0,0.0,1,2
SFD,0.0,0.0,0.5785,0.1111,0.0,0.0,1,2
CPF,0.3955,0.2802,0.4489,0.2222,0.0050983428955078125,0.003065347671508789,1,3
ICRB,0.3854,0.2759,0.5148,0.5556,0.004972219467163086,0.003065347671508789,1,3
STO,0.4242,0.2802,0.4489,0.1111,0.0048215389251708984,0.003065347671508789,1,3
Rand,0.3872,0.2613,0.751,0.6667,0.00487065315246582,0.003065347671508789,1,3
SFE,0.0,0.0,0.2851,0.3333,0.0,0.0,1,3
SFD,0.0,0.0,0.6979,0.1111,0.0,0.0,1,3
CPF,0.2795,0.1743,0.2152,0.3333,0.005368232727050781,0.0032699108123779297,1,4
ICRB,0.2556,0.1542,0.6619,0.4444,0.005199432373046875,0.0032699108123779297,1,4
STO,0.2916,0.1538,0.6729,0.2222,0.005038022994995117,0.0032699108123779297,1,4
Rand,0.2757,0.1419,1.0,0.7778,0.005069732666015625,0.0032699108123779297,1,4
SFE,0.0,0.0,0.2152,0.3333,0.0,0.0,1,4
SFD,0.0,0.0,0.459,0.1111,0.0,0.0,1,4
CPF,0.4567,0.2797,0.5589,0.625,0.00492548942565918,0.002915620803833008,1,5
ICRB,0.4223,0.2683,0.7911,0.5,0.004796504974365234,0.002915620803833008,1,5
STO,0.4302,0.2588,1.0,0.25,0.00462794303894043,0.002915620803833008,1,5
Rand,0.4348,0.2698,0.7578,0.625,0.00465083122253418,0.002915620803833008,1,5
SFE,0.0,0.0,0.35,0.875,0.0,0.0,1,5
SFD,0.0,0.0,0.8011,0.125,0.0,0.0,1,5
CPF,0.4809,0.3072,0.3502,0.2222,0.004961729049682617,0.002899646759033203,1,6
ICRB,0.4335,0.2858,0.62,0.4444,0.004775285720825195,0.002899646759033203,1,6
STO,0.4896,0.2941,0.5104,0.1111,0.004633188247680664,0.002899646759033203,1,6
Rand,0.4604,0.2705,0.8398,0.3333,0.004656076431274414,0.002899646759033203,1,6
SFE,0.0,0.0,0.3502,0.2222,0.0,0.0,1,6
SFD,0.0,0.0,0.5104,0.0,0.0,0.0,1,6
CPF,0.4688,0.3247,0.0,0.3,0.0049152374267578125,0.0028612613677978516,1,7
ICRB,0.4041,0.2669,0.6635,0.4,0.004739522933959961,0.0028612613677978516,1,7
STO,0.4796,0.3006,0.2454,0.1,0.004580974578857422,0.0028612613677978516,1,7
Rand,0.4174,0.2668,0.6655,0.6,0.004618167877197266,0.0028612613677978516,1,7
SFE,0.0,0.0,0.0,0.3,0.0,0.0,1,7
SFD,0.0,0.0,0.6635,0.1,0.0,0.0,1,7
CPF,0.4595,0.306,0.4416,0.2,0.006340980529785156,0.004167795181274414,1,8
ICRB,0.4555,0.2881,0.6406,0.4,0.006094455718994141,0.004167795181274414,1,8
STO,0.4448,0.2772,0.7749,0.2,0.00593256950378418,0.004167795181274414,1,8
Rand,0.4754,0.2606,1.0,0.3,0.006006956100463867,0.004167795181274414,1,8
SFE,0.0,0.0,0.4416,0.2,0.0,0.0,1,8
SFD,0.0,0.0,0.6287,0.2,0.0,0.0,1,8
CPF,0.7623,0.475,0.6004,0.5556,0.0045812129974365234,0.0025856494903564453,1,0
ICRB,0.7597,0.5179,0.3266,0.7778,0.0044269561767578125,0.0025856494903564453,1,0
STO,0.7513,0.4485,0.7957,0.2222,0.00421595573425293,0.0025856494903564453,1,0
Rand,0.7483,0.4432,0.838,0.6667,0.0042493343353271484,0.0025856494903564453,1,0
SFE,0.0,0.0,0.3266,0.7778,0.0,0.0,1,0
SFD,0.0,0.0,0.701,0.1111,0.0,0.0,1,0
CPF,0.5684,0.3869,0.2769,0.4444,0.0047454833984375,0.0027108192443847656,1,1
ICRB,0.5436,0.3621,0.5931,0.3333,0.0045719146728515625,0.0027108192443847656,1,1
STO,0.6049,0.3676,0.5186,0.2222,0.004410505294799805,0.0027108192443847656,1,1
Rand,0.5986,0.3427,0.8717,0.6667,0.004439115524291992,0.0027108192443847656,1,1
SFE,0.0,0.0,0.2769,0.4444,0.0,0.0,1,1
SFD,0.0,0.0,0.6074,0.1111,0.0,0.0,1,1
CPF,0.4329,0.2886,0.6652,0.3333,0.004949331283569336,0.002902507781982422,1,2
ICRB,0.4165,0.2819,0.7482,0.5556,0.004767417907714844,0.002902507781982422,1,2
STO,0.4743,0.3086,0.442,0.1111,0.004602670669555664,0.002902507781982422,1,2
Rand,0.4287,0.2631,1.0,0.8889,0.004669666290283203,0.002902507781982422,1,2
SFE,0.0,0.0,0.1574,0.3333,0.0,0.0,1,2
SFD,0.0,0.0,0.3477,0.1111,0.0,0.0,1,2
CPF,0.33,0.2038,0.1952,0.5556,0.005160093307495117,0.0030732154846191406,1,3
ICRB,0.3078,0.18,0.6993,0.4444,0.004978656768798828,0.0030732154846191406,1,3
STO,0.3344,0.1956,0.3542,0.3333,0.0047991275787353516,0.0030732154846191406,1,3
Rand,0.3137,0.1772,0.7658,0.5556,0.004830837249755859,0.0030732154846191406,1,3
SFE,0.0,0.0,0.1952,0.5556,0.0,0.0,1,3
SFD,0.0,0.0,0.3542,0.1111,0.0,0.0,1,3
CPF,0.2523,0.1592,0.7775,0.5556,0.005500316619873047,0.003357410430908203,1,4
ICRB,0.2509,0.1618,0.6945,0.3333,0.005315542221069336,0.003357410430908203,1,4
STO,0.2531,0.1527,1.0,0.2222,0.0051457881927490234,0.003357410430908203,1,4
Rand,0.2592,0.1592,0.7775,0.4444,0.00519871711730957,0.003357410430908203,1,4
SFE,0.0,0.0,0.472,0.3333,0.0,0.0,1,4
SFD,0.0,0.0,1.0,0.2222,0.0,0.0,1,4
CPF,0.435,0.2987,0.4126,0.5,0.00493621826171875,0.0028793811798095703,1,5
ICRB,0.398,0.2763,0.7946,0.375,0.004761457443237305,0.0028793811798095703,1,5
STO,0.4413,0.2987,0.4126,0.125,0.004583120346069336,0.0028793811798095703,1,5
Rand,0.4201,0.2655,1.0,0.875,0.004645347595214844,0.0028793811798095703,1,5
SFE,0.0,0.0,0.2054,0.25,0.0,0.0,1,5
SFD,0.0,0.0,0.4126,0.0,0.0,0.0,1,5
CPF,0.5169,0.3478,0.1891,0.3333,0.0049800872802734375,0.0029077529907226562,1,6
ICRB,0.446,0.2997,0.702,0.3333,0.004786252975463867,0.0029077529907226562,1,6
STO,0.4795,0.3175,0.4947,0.0,0.004613399505615234,0.0029077529907226562,1,6
Rand,0.4698,0.2997,0.702,0.5556,0.004671335220336914,0.0029077529907226562,1,6
SFE,0.0,0.0,0.1891,0.3333,0.0,0.0,1,6
SFD,0.0,0.0,0.4947,0.0,0.0,0.0,1,6
CPF,0.4099,0.2573,0.7848,0.2,0.004892110824584961,0.002878904342651367,1,7
ICRB,0.3976,0.2573,0.7848,0.4,0.0047435760498046875,0.002878904342651367,1,7
STO,0.4291,0.2797,0.4634,0.2,0.004599094390869141,0.002878904342651367,1,7
Rand,0.3996,0.2517,0.8754,0.7,0.004634380340576172,0.002878904342651367,1,7
SFE,0.0,0.0,0.4169,0.3,0.0,0.0,1,7
SFD,0.0,0.0,0.4225,0.2,0.0,0.0,1,7
CPF,0.4356,0.2901,0.0,0.5,0.005011796951293945,0.002915620803833008,1,8
ICRB,0.3894,0.2458,0.6225,0.4,0.004835367202758789,0.002915620803833008,1,8
STO,0.4077,0.2641,0.34,0.1,0.0046465396881103516,0.002915620803833008,1,8
Rand,0.4192,0.2624,0.3651,0.3,0.004729270935058594,0.002915620803833008,1,8
SFE,0.0,0.0,0.0,0.4,0.0,0.0,1,8
SFD,0.0,0.0,0.6225,0.1,0.0,0.0,1,8
CPF,0.6922,0.4515,0.7521,0.4444,0.004565000534057617,0.0025789737701416016,1,0
ICRB,0.7351,0.4718,0.6079,0.5556,0.004378318786621094,0.0025789737701416016,1,0
STO,0.7723,0.4515,0.7521,0.2222,0.004232168197631836,0.0025789737701416016,1,0
Rand,0.7396,0.4387,0.8502,0.6667,0.004294157028198242,0.0025789737701416016,1,0
SFE,0.0,0.0,0.5025,0.4444,0.0,0.0,1,0
SFD,0.0,0.0,0.6292,0.1111,0.0,0.0,1,0
CPF,0.5175,0.342,0.3473,0.4444,0.004754781723022461,0.002725839614868164,1,1
ICRB,0.4804,0.3264,0.5506,0.5556,0.00458836555480957,0.002725839614868164,1,1
STO,0.5451,0.342,0.3473,0.1111,0.004410505294799805,0.002725839614868164,1,1
Rand,0.517,0.2966,1.0,0.6667,0.004469156265258789,0.002725839614868164,1,1
SFE,0.0,0.0,0.2257,0.3333,0.0,0.0,1,1
SFD,0.0,0.0,0.5709,0.1111,0.0,0.0,1,1
CPF,0.4941,0.3509,0.2826,0.3333,0.005037784576416016,0.0029561519622802734,1,2
ICRB,0.4565,0.3192,0.7174,0.5556,0.0048694610595703125,0.0029561519622802734,1,2
STO,0.511,0.3254,0.626,0.1111,0.004724025726318359,0.0029561519622802734,1,2
Rand,0.4711,0.3015,1.0,0.8889,0.004769802093505859,0.0029561519622802734,1,2
SFE,0.0,0.0,0.2826,0.3333,0.0,0.0,1,2
SFD,0.0,0.0,0.626,0.1111,0.0,0.0,1,2
CPF,0.3666,0.2252,0.7191,0.4444,0.005222797393798828,0.0030782222747802734,1,3
ICRB,0.3556,0.2371,0.5063,0.4444,0.005046844482421875,0.0030782222747802734,1,3
STO,0.3627,0.2252,0.7191,0.1111,0.004870891571044922,0.0030782222747802734,1,3
Rand,0.3451,0.2211,0.7982,0.4444,0.004890918731689453,0.0030782222747802734,1,3
SFE,0.0,0.0,0.4436,0.2222,0.0,0.0,1,3
SFD,0.0,0.0,0.6689,0.0,0.0,0.0,1,3
CPF,0.3175,0.2042,0.4862,0.4444,0.0054171085357666016,0.003284454345703125,1,4
ICRB,0.3054,0.2042,0.4862,0.4444,0.005242347717285156,0.003284454345703125,1,4
STO,0.3272,0.1977,0.6074,0.2222,0.005074501037597656,0.003284454345703125,1,4
Rand,0.2991,0.1793,1.0,0.6667,0.005130290985107422,0.003284454345703125,1,4
SFE,0.0,0.0,0.4841,0.2222,0.0,0.0,1,4
SFD,0.0,0.0,0.5349,0.1111,0.0,0.0,1,4
CPF,0.4216,0.2723,0.5056,0.375,0.0056989192962646484,0.0029287338256835938,1,5
ICRB,0.4201,0.27,0.5536,0.5,0.005605220794677734,0.0029287338256835938,1,5
STO,0.442,0.2682,0.589,0.25,0.005362272262573242,0.0029287338256835938,1,5
Rand,0.4343,0.2576,0.8185,0.75,0.005408048629760742,0.0029287338256835938,1,5
SFE,0.0,0.0,0.4273,0.5,0.0,0.0,1,5
SFD,0.0,0.0,0.7383,0.125,0.0,0.0,1,5
CPF,0.4714,0.316,0.0,0.2222,0.004929065704345703,0.002882242202758789,1,6
ICRB,0.4007,0.2699,0.6512,0.1111,0.0047283172607421875,0.002882242202758789,1,6
STO,0.4277,0.2724,0.6088,0.0,0.004579782485961914,0.002882242202758789,1,6
Rand,0.4197,0.2572,0.8714,0.5556,0.00461268424987793,0.002882242202758789,1,6
SFE,0.0,0.0,0.0,0.1111,0.0,0.0,1,6
SFD,0.0,0.0,0.6088,0.0,0.0,0.0,1,6
CPF,0.471,0.3048,0.294,0.2,0.0056896209716796875,0.0029144287109375,1,7
ICRB,0.4336,0.2772,0.6751,0.3,0.005557537078857422,0.0029144287109375,1,7
STO,0.471,0.3048,0.294,0.1,0.005338191986083984,0.0029144287109375,1,7
Rand,0.4225,0.2573,1.0,0.5,0.005412101745605469,0.0029144287109375,1,7
SFE,0.0,0.0,0.0,0.1,0.0,0.0,1,7
SFD,0.0,0.0,0.3249,0.1,0.0,0.0,1,7
CPF,0.4924,0.3541,0.2474,0.2,0.0050127506256103516,0.0029535293579101562,1,8
ICRB,0.4379,0.3207,0.6238,0.1,0.0048351287841796875,0.0029535293579101562,1,8
STO,0.4447,0.3207,0.6238,0.2,0.00467371940612793,0.0029535293579101562,1,8
Rand,0.4631,0.3044,0.8379,0.5,0.0047833919525146484,0.0029535293579101562,1,8
SFE,0.0,0.0,0.141,0.3,0.0,0.0,1,8
SFD,0.0,0.0,0.6238,0.1,0.0,0.0,1,8
CPF,0.8585,0.5963,0.1748,0.6667,0.00501561164855957,0.003020763397216797,1,0
ICRB,0.7676,0.5246,0.5917,0.3333,0.004817962646484375,0.003020763397216797,1,0
STO,0.8166,0.5064,0.716,0.2222,0.004674434661865234,0.003020763397216797,1,0
Rand,0.7768,0.4693,1.0,0.8889,0.0047147274017333984,0.003020763397216797,1,0
SFE,0.0,0.0,0.1748,0.6667,0.0,0.0,1,0
SFD,0.0,0.0,0.5917,0.1111,0.0,0.0,1,0
CPF,0.5901,0.3671,0.5461,0.4444,0.00471806526184082,0.002687692642211914,1,1
ICRB,0.561,0.3362,0.9502,0.3333,0.004530429840087891,0.002687692642211914,1,1
STO,0.6413,0.3671,0.5461,0.2222,0.0043871402740478516,0.002687692642211914,1,1
Rand,0.5874,0.3328,1.0,0.8889,0.004442930221557617,0.002687692642211914,1,1
SFE,0.0,0.0,0.341,0.3333,0.0,0.0,1,1
SFD,0.0,0.0,0.341,0.2222,0.0,0.0,1,1
CPF,0.4434,0.2899,0.6135,0.5556,0.005032539367675781,0.0029511451721191406,1,2
ICRB,0.4464,0.2912,0.5989,0.5556,0.004849433898925781,0.0029511451721191406,1,2
STO,0.4685,0.2786,0.7519,0.1111,0.004683732986450195,0.0029511451721191406,1,2
Rand,0.4298,0.2605,1.0,0.4444,0.004720211029052734,0.0029511451721191406,1,2
SFE,0.0,0.0,0.3345,0.3333,0.0,0.0,1,2
SFD,0.0,0.0,0.4892,0.0,0.0,0.0,1,2
CPF,0.3288,0.2217,0.2465,0.1111,0.004986286163330078,0.003053426742553711,1,3
ICRB,0.3159,0.2034,0.6267,0.3333,0.004842281341552734,0.003053426742553711,1,3
STO,0.3329,0.2085,0.5141,0.0,0.004712343215942383,0.003053426742553711,1,3
Rand,0.3283,0.1881,1.0,0.5556,0.004777193069458008,0.003053426742553711,1,3
SFE,0.0,0.0,0.2465,0.1111,0.0,0.0,1,3
SFD,0.0,0.0,0.3378,0.0,0.0,0.0,1,3
CPF,0.2868,0.2005,0.6245,0.3333,0.005349874496459961,0.0032770633697509766,1,4
ICRB,0.2879,0.2005,0.6245,0.3333,0.005236387252807617,0.0032770633697509766,1,4
STO,0.3036,0.2089,0.4534,0.2222,0.005053520202636719,0.0032770633697509766,1,4
Rand,0.2993,0.1996,0.6435,0.5556,0.005110740661621094,0.0032770633697509766,1,4
SFE,0.0,0.0,0.1256,0.3333,0.0,0.0,1,4
SFD,0.0,0.0,0.4534,0.1111,0.0,0.0,1,4
CPF,0.4696,0.3085,0.4878,0.25,0.004916667938232422,0.0028891563415527344,1,5
ICRB,0.4316,0.3069,0.5122,0.625,0.004785299301147461,0.0028891563415527344,1,5
STO,0.4341,0.2776,1.0,0.25,0.004639148712158203,0.0028891563415527344,1,5
Rand,0.4352,0.2776,1.0,0.625,0.0046613216400146484,0.0028891563415527344,1,5
SFE,0.0,0.0,0.4878,0.5,0.0,0.0,1,5
SFD,0.0,0.0,0.7707,0.25,0.0,0.0,1,5
CPF,0.3901,0.259,0.7432,0.2222,0.004930019378662109,0.0029065608978271484,1,6
ICRB,0.3841,0.259,0.7432,0.5556,0.004801511764526367,0.0029065608978271484,1,6
STO,0.4109,0.2779,0.3819,0.1111,0.0046350955963134766,0.0029065608978271484,1,6
Rand,0.396,0.2614,0.6942,0.4444,0.004673480987548828,0.0029065608978271484,1,6
SFE,0.0,0.0,0.3819,0.1111,0.0,0.0,1,6
SFD,0.0,0.0,0.5793,0.0,0.0,0.0,1,6
CPF,0.5566,0.4161,0.1573,0.4,0.0049517154693603516,0.0028905868530273438,1,7
ICRB,0.5234,0.3839,0.4655,0.4,0.004766702651977539,0.0028905868530273438,1,7
STO,0.5328,0.3745,0.5648,0.2,0.004608631134033203,0.0028905868530273438,1,7
Rand,0.561,0.3608,0.7202,0.5,0.004652976989746094,0.0028905868530273438,1,7
SFE,0.0,0.0,0.1573,0.4,0.0,0.0,1,7
SFD,0.0,0.0,0.6019,0.1,0.0,0.0,1,7
CPF,0.4221,0.2986,0.1134,0.4,0.005082130432128906,0.0029938220977783203,1,8
ICRB,0.3928,0.2709,0.4724,0.5,0.0048902034759521484,0.0029938220977783203,1,8
STO,0.3986,0.2751,0.4142,0.2,0.004733085632324219,0.0029938220977783203,1,8
Rand,0.3963,0.2574,0.6764,0.2,0.00474858283996582,0.0029938220977783203,1,8
SFE,0.0,0.0,0.1134,0.4,0.0,0.0,1,8
SFD,0.0,0.0,0.5276,0.1,0.0,0.0,1,8
CPF,0.7347,0.4783,0.5121,0.7778,0.004597902297973633,0.0025691986083984375,1,0
ICRB,0.7227,0.4825,0.4866,0.6667,0.004398822784423828,0.0025691986083984375,1,0
STO,0.7457,0.4721,0.5518,0.1111,0.004223346710205078,0.0025691986083984375,1,0
Rand,0.7254,0.4332,0.8244,0.5556,0.0042591094970703125,0.0025691986083984375,1,0
SFE,0.0,0.0,0.2465,0.6667,0.0,0.0,1,0
SFD,0.0,0.0,0.5518,0.1111,0.0,0.0,1,0
CPF,0.6294,0.4347,0.4201,0.4444,0.004816293716430664,0.0027723312377929688,1,1
ICRB,0.623,0.4467,0.3424,0.1111,0.004609584808349609,0.0027723312377929688,1,1
STO,0.6237,0.419,0.5273,0.1111,0.004436016082763672,0.0027723312377929688,1,1
Rand,0.6175,0.4171,0.5408,0.5556,0.004502058029174805,0.0027723312377929688,1,1
SFE,0.0,0.0,0.2848,0.2222,0.0,0.0,1,1
SFD,0.0,0.0,0.4034,0.1111,0.0,0.0,1,1
CPF,0.4896,0.286,0.231,0.4444,0.0049571990966796875,0.002868175506591797,1,2
ICRB,0.4218,0.2553,0.5779,0.3333,0.004754781723022461,0.002868175506591797,1,2
STO,0.4545,0.2497,0.6502,0.1111,0.004587650299072266,0.002868175506591797,1,2
Rand,0.4346,0.2258,1.0,0.5556,0.0046312808990478516,0.002868175506591797,1,2
SFE,0.0,0.0,0.231,0.4444,0.0,0.0,1,2
SFD,0.0,0.0,0.6502,0.1111,0.0,0.0,1,2
CPF,0.349,0.2188,0.3769,0.5556,0.005228757858276367,0.003131389617919922,1,3
ICRB,0.3296,0.2153,0.4485,0.3333,0.005041837692260742,0.003131389617919922,1,3
STO,0.3622,0.2155,0.4444,0.1111,0.004903554916381836,0.003131389617919922,1,3
Rand,0.335,0.2012,0.7622,0.4444,0.004920482635498047,0.003131389617919922,1,3
SFE,0.0,0.0,0.3204,0.2222,0.0,0.0,1,3
SFD,0.0,0.0,0.3204,0.0,0.0,0.0,1,3
CPF,0.2765,0.1649,0.4086,0.5556,0.00534820556640625,0.003219127655029297,1,4
ICRB,0.2794,0.1631,0.4387,0.5556,0.005185127258300781,0.003219127655029297,1,4
STO,0.2964,0.1541,0.5994,0.2222,0.005027055740356445,0.003219127655029297,1,4
Rand,0.2886,0.1354,1.0,0.7778,0.0051059722900390625,0.003219127655029297,1,4
SFE,0.0,0.0,0.4086,0.3333,0.0,0.0,1,4
SFD,0.0,0.0,0.5994,0.1111,0.0,0.0,1,4
CPF,0.4419,0.2372,0.8208,0.25,0.005711078643798828,0.0029146671295166016,1,5
ICRB,0.4549,0.2533,0.6256,0.5,0.005593538284301758,0.0029146671295166016,1,5
STO,0.4431,0.2241,1.0,0.25,0.004807472229003906,0.0029146671295166016,1,5
Rand,0.4648,0.2492,0.6724,0.75,0.004698276519775391,0.0029146671295166016,1,5
SFE,0.0,0.0,0.4715,0.375,0.0,0.0,1,5
SFD,0.0,0.0,0.745,0.125,0.0,0.0,1,5
CPF,0.3869,0.2692,0.6933,0.3333,0.006217241287231445,0.0041201114654541016,1,6
ICRB,0.39,0.2753,0.591,0.3333,0.006007671356201172,0.0041201114654541016,1,6
STO,0.3952,0.2807,0.5049,0.1111,0.005845308303833008,0.0041201114654541016,1,6
Rand,0.4019,0.2773,0.5592,0.6667,0.005915164947509766,0.0041201114654541016,1,6
SFE,0.0,0.0,0.3442,0.1111,0.0,0.0,1,6
SFD,0.0,0.0,0.5049,0.1111,0.0,0.0,1,6
CPF,0.4792,0.3129,0.2482,0.5,0.00504755973815918,0.0029227733612060547,1,7
ICRB,0.4323,0.2987,0.407,0.4,0.004824638366699219,0.0029227733612060547,1,7
STO,0.4573,0.2987,0.407,0.1,0.004670858383178711,0.0029227733612060547,1,7
Rand,0.4773,0.2912,0.4958,0.6,0.004724740982055664,0.0029227733612060547,1,7
SFE,0.0,0.0,0.1984,0.3,0.0,0.0,1,7
SFD,0.0,0.0,0.407,0.1,0.0,0.0,1,7
CPF,0.4295,0.2755,0.6787,0.3,0.005009174346923828,0.002915620803833008,1,8
ICRB,0.4258,0.2893,0.5065,0.3,0.0048067569732666016,0.002915620803833008,1,8
STO,0.4793,0.31,0.276,0.1,0.004651308059692383,0.002915620803833008,1,8
Rand,0.4243,0.2806,0.6135,0.3,0.004704713821411133,0.002915620803833008,1,8
SFE,0.0,0.0,0.276,0.1,0.0,0.0,1,8
SFD,0.0,0.0,0.4311,0.1,0.0,0.0,1,8
CPF,0.7891,0.5134,0.4619,0.5556,0.004584789276123047,0.002601146697998047,1,0
ICRB,0.737,0.4667,0.7988,0.5556,0.004389286041259766,0.002601146697998047,1,0
