,Type,Ratio,Times,gid,k,Number of CPU Cores,Memory Constraints,Isolation Level,Lower Bound,Upper Bound
31246,CPF,0.6987,19.0,3,11,4,0.9,5,240.36884132422009,308.2810825023923
31247,CPF,0.7371,19.0,3,11,4,0.9,5,260.0517453456959,342.62346240734473
31248,CPF,0.6851,17.0,3,11,4,0.9,5,225.79412880098556,286.18411793989196
31249,CPF,0.564,18.0,3,11,4,0.9,5,215.4118388309938,299.93493984385645
31250,CPF,0.8131,22.0,3,11,4,0.9,5,245.17631427078825,353.85734336656395
31251,CPF,0.5729,20.0,3,11,4,0.9,5,247.55173432850663,336.1376536987452
31252,CPF,0.5521,24.0,3,11,4,0.9,5,236.78904931031633,344.2092823219849
31253,CPF,0.7743,20.0,3,11,4,0.9,5,227.82523293374717,297.35905440220824
31254,CPF,0.6956,22.0,3,11,4,0.9,5,220.7277581087773,291.9245183652334
31255,CPF,0.6304,18.0,3,11,4,0.9,5,250.5388969781366,327.14910824520973
31256,CPF,0.6632,17.0,3,11,4,0.9,5,214.5784871233146,293.66025418487413
31257,CPF,0.6803,18.0,3,11,4,0.9,5,229.2250986810448,303.7789380743543
31258,CPF,0.6105,17.0,3,11,4,0.9,5,234.4041435844831,307.689845192622
31259,CPF,0.7089,20.0,3,11,4,0.9,5,209.818696495937,276.6590700609328
31260,CPF,0.7415,16.0,3,11,4,0.9,5,242.64605994302707,329.5505424163682
31261,CPF,0.5851,16.0,3,11,4,0.9,5,228.1917455140782,304.20131973945865
31262,CPF,0.7987,23.0,3,11,4,0.9,5,238.32528590761552,317.3066217942975
31263,CPF,0.648,18.0,3,11,4,0.9,5,208.7089203730967,291.152168959346
31264,CPF,0.5678,17.0,3,11,4,0.9,5,235.80949474983063,337.76974967118724
31265,CPF,0.6384,24.0,3,11,4,0.9,5,223.4106363181671,288.2993123437408
31266,CPF,0.7278,20.0,3,11,4,0.9,5,251.94372770565147,326.6031850612393
31267,CPF,0.7257,22.0,3,11,4,0.9,5,268.94799374082686,365.9777490871563
31268,CPF,0.7121,23.0,3,11,4,0.9,5,220.30414776984193,293.2343694501095
31269,CPF,0.6288,23.0,3,11,4,0.9,5,248.81163284492828,325.73229835987377
31270,CPF,0.7617,20.0,3,11,4,0.9,5,252.05435332509717,337.89916438349655
31271,CPF,0.7706,24.0,3,11,4,0.9,5,231.39984747214316,306.9573773502435
31272,CPF,0.6881,20.0,3,11,4,0.9,5,219.77105147891862,303.69481638207844
31273,CPF,0.7799,18.0,3,11,4,0.9,5,237.82027104398134,314.4838384067175
31274,CPF,0.6521,23.0,3,11,4,0.9,5,224.31031954261704,311.30681281226794
31275,CPF,0.7534,16.0,3,11,4,0.9,5,229.2669260167633,311.9962162711157
31276,CPF,0.5709,18.0,3,11,4,0.9,5,219.77126984136007,297.1642781194774
31277,CPF,0.5488,21.0,3,11,4,0.9,5,218.32338842784742,306.67474753947454
31278,CPF,0.6616,19.0,3,11,4,0.9,5,212.96120762780592,283.83957723279093
31279,CPF,0.6429,18.0,3,11,4,0.9,5,251.92759642347946,361.265661227681
31280,CPF,0.5622,21.0,3,11,4,0.9,5,215.6273038067814,287.4953081529459
31281,CPF,0.6085,18.0,3,11,4,0.9,5,224.61342181956343,310.7707822395805
31282,CPF,0.7082,17.0,3,11,4,0.9,5,234.67312834693533,303.7063989868717
31283,CPF,0.6363,19.0,3,11,4,0.9,5,212.03510798567606,281.7987444157417
31284,CPF,0.7253,20.0,3,11,4,0.9,5,241.50011890450136,321.18631589811355
31285,CPF,0.7359,23.0,3,11,4,0.9,5,216.22436546007415,307.7876889179008
31286,CPF,0.7029,24.0,3,11,4,0.9,5,226.80301318644973,324.9134480841451
31287,CPF,0.5434,20.0,3,11,4,0.9,5,228.68735861343342,304.2351513430558
31288,CPF,0.7219,16.0,3,11,4,0.9,5,234.20571597064077,303.9722190313586
31289,CPF,0.7451,15.0,3,11,4,0.9,5,230.04085610617437,301.8875799875202
31290,CPF,0.6891,20.0,3,11,4,0.9,5,230.07688205783273,294.976346652117
31291,CPF,0.722,19.0,3,11,4,0.9,5,241.7843920389105,314.4992647140222
31292,CPF,0.6686,24.0,3,11,4,0.9,5,225.3974416931738,325.80157619253447
31293,CPF,0.7139,20.0,3,11,4,0.9,5,222.2338753942112,300.02694999228964
31294,CPF,0.7611,14.0,3,11,4,0.9,5,226.91607663409803,303.8336840089131
31295,CPF,0.7715,26.0,3,11,4,0.9,5,223.68496738678374,302.1389220458061
31296,CPF,0.6577,21.0,3,11,4,0.9,5,218.72580930850393,291.54759713530177
31297,CPF,0.7348,24.0,3,11,4,0.9,5,237.15088097429808,328.50320580305106
31298,CPF,0.6037,16.0,3,11,4,0.9,5,209.16398233603854,289.63839108874043
31299,CPF,0.8107,22.0,3,11,4,0.9,5,238.31515551825368,334.7335658146505
31300,CPF,0.7536,20.0,3,11,4,0.9,5,217.39770530638467,295.47276236678334
31301,CPF,0.6181,22.0,3,11,4,0.9,5,246.345745724482,328.739594111664
31302,CPF,0.7063,21.0,3,11,4,0.9,5,218.23787392529752,312.80085371043447
31303,CPF,0.7099,17.0,3,11,4,0.9,5,216.37372598112506,289.2088407247895
31304,CPF,0.4635,20.0,3,11,4,0.9,5,214.70022401266252,291.64734614697807
31305,CPF,0.7082,21.0,3,11,4,0.9,5,206.1595019592329,267.78140416272754
31306,CPF,0.755,20.0,3,11,4,0.9,5,230.4014321617553,308.3775480042559
31307,CPF,0.5267,17.0,3,11,4,0.9,5,224.5516747328856,291.3326485951728
31308,CPF,0.7077,18.0,3,11,4,0.9,5,221.30234047308392,280.7377206666662
31309,CPF,0.6454,14.0,3,11,4,0.9,5,222.084670881038,293.29289255968956
31310,CPF,0.64,18.0,3,11,4,0.9,5,213.3528660395518,283.62617342922897
31311,CPF,0.642,19.0,3,11,4,0.9,5,207.89581002023382,288.1059242290668
31312,CPF,0.611,21.0,3,11,4,0.9,5,228.89464931388855,311.22094693079464
31313,CPF,0.5828,22.0,3,11,4,0.9,5,216.68068841420194,292.1065960090474
31314,CPF,0.6522,14.0,3,11,4,0.9,5,252.6288209006521,362.7368781448574
31315,CPF,0.6622,25.0,3,11,4,0.9,5,236.39325351706236,312.65995465351114
31316,CPF,0.6327,15.0,3,11,4,0.9,5,217.48168289461978,285.6689558644932
31317,CPF,0.685,19.0,3,11,4,0.9,5,236.53522471243494,312.978616108982
31318,CPF,0.6137,20.0,3,11,4,0.9,5,188.9453669402154,266.50096610679844
31319,CPF,0.5073,20.0,3,11,4,0.9,5,213.01297054171553,298.27680038611817
31320,CPF,0.7031,19.0,3,11,4,0.9,5,222.69608007457973,311.27794587270284
31321,CPF,0.608,21.0,3,11,4,0.9,5,249.05224140812803,359.8498383619094
31322,CPF,0.6899,17.0,3,11,4,0.9,5,238.9504573194714,332.0405875420826
31323,CPF,0.719,15.0,3,11,4,0.9,5,244.90256833625853,321.7080392348389
31324,CPF,0.6778,19.0,3,11,4,0.9,5,237.86755759724994,315.87619602933864
31325,CPF,0.7464,25.0,3,11,4,0.9,5,213.97398070593562,283.2720585989416
31326,CPF,0.6905,20.0,3,11,4,0.9,5,241.46134259996276,348.10075951538033
31327,CPF,0.5841,24.0,3,11,4,0.9,5,225.37444666324916,311.7616255713032
31328,CPF,0.704,25.0,3,11,4,0.9,5,214.47789001945503,292.8176445012799
31329,CPF,0.5193,16.0,3,11,4,0.9,5,217.08883007677565,290.8194411039872
31330,CPF,0.6195,20.0,3,11,4,0.9,5,234.97898620783997,323.5098364790608
31331,CPF,0.6309,22.0,3,11,4,0.9,5,265.5379974218718,367.7414432320221
31332,CPF,0.6425,21.0,3,11,4,0.9,5,270.7097554442094,370.29104086058055
31333,CPF,0.6286,23.0,3,11,4,0.9,5,219.15484513401628,312.2065143851313
31334,CPF,0.6037,19.0,3,11,4,0.9,5,228.4143269860945,314.8481806092361
31335,CPF,0.5495,20.0,3,11,4,0.9,5,233.49445413792506,323.8275621475718
31336,CPF,0.6838,18.0,3,11,4,0.9,5,230.7304831712595,325.0399560927532
31337,CPF,0.71,24.0,3,11,4,0.9,5,211.47115876948564,295.1521597731323
31338,CPF,0.4757,20.0,3,11,4,0.9,5,235.9431778605058,326.37349335262877
31339,CPF,0.5537,18.0,3,11,4,0.9,5,220.1538863154113,292.5409665044027
31340,CPF,0.5905,19.0,3,11,4,0.9,5,219.20932357414705,305.09174254087924
31341,CPF,0.6003,15.0,3,11,4,0.9,5,213.54965173314537,283.88335860221696
31342,CPF,0.6768,19.0,3,11,4,0.9,5,245.12572999661512,338.538097302338
31343,CPF,0.7106,22.0,3,11,4,0.9,5,214.8499116874361,290.8183525091225
31344,CPF,0.7738,23.0,3,11,4,0.9,5,217.73982036906773,302.2226618162755
31345,CPF,0.659,18.0,3,11,4,0.9,5,217.03745488102075,311.1973392040485
31346,CPF,0.8152,22.0,3,11,4,0.9,5,207.5558391555589,287.51255598349985
31347,CPF,0.6748,20.0,3,11,4,0.9,5,217.26443052684223,279.21840642578974
31348,CPF,0.7249,21.0,3,11,4,0.9,5,230.8894426555926,308.03431621051885
31349,CPF,0.7131,18.0,3,11,4,0.9,5,243.95119403358697,342.1524871121781
31350,CPF,0.7607,16.0,3,11,4,0.9,5,216.2057532302897,285.5951312750742
31351,CPF,0.7233,16.0,3,11,4,0.9,5,213.55835061743423,290.4257962463636
31352,CPF,0.6862,22.0,3,11,4,0.9,5,220.37822125860487,303.1636490905008
31353,CPF,0.6482,17.0,3,11,4,0.9,5,215.6208616588846,297.2644396398041
31354,CPF,0.7097,18.0,3,11,4,0.9,5,221.9580434845995,295.042003933295
31355,CPF,0.7462,18.0,3,11,4,0.9,5,223.32339990116856,301.7146477011531
31356,CPF,0.6694,22.0,3,11,4,0.9,5,235.03131551165836,305.17049760727457
31357,CPF,0.7177,16.0,3,11,4,0.9,5,230.1834683768182,327.1282471232204
31358,CPF,0.7235,20.0,3,11,4,0.9,5,232.6508449155397,300.71213868104405
31359,CPF,0.7209,26.0,3,11,4,0.9,5,215.86461192908604,279.3976518862752
31360,CPF,0.5871,22.0,3,11,4,0.9,5,263.32155424180985,363.04000412621986
31361,CPF,0.6607,20.0,3,11,4,0.9,5,262.85139047976674,364.9124027680808
31362,CPF,0.6872,22.0,3,11,4,0.9,5,231.0911489139879,317.4966619481809
31363,CPF,0.748,15.0,3,11,4,0.9,5,211.32529405383463,279.50245017281475
31364,CPF,0.5673,18.0,3,11,4,0.9,5,240.94343448497057,329.78860385467925
31365,CPF,0.5202,15.0,3,11,4,0.9,5,223.27467960843353,303.24139217030245
31366,CPF,0.6425,25.0,3,11,4,0.9,5,215.8009995718651,305.86944062771926
31367,CPF,0.7624,20.0,3,11,4,0.9,5,227.5101285174247,301.37573396745086
31368,CPF,0.7131,21.0,3,11,4,0.9,5,219.05259311621288,286.65229438390145
31369,CPF,0.7439,18.0,3,11,4,0.9,5,224.936336340676,294.8381455976539
31370,CPF,0.6846,20.0,3,11,4,0.9,5,288.7285225887551,388.97636688161606
31371,CPF,0.7311,18.0,3,11,4,0.9,5,219.89139919140356,299.9727528527744
31372,CPF,0.6711,24.0,3,11,4,0.9,5,244.74913538171003,330.63270355624036
31373,CPF,0.7128,19.0,3,11,4,0.9,5,209.49113864567911,295.7209652933608
31374,CPF,0.7127,19.0,3,11,4,0.9,5,224.3831071006976,315.349000126331
31375,CPF,0.7131,22.0,3,11,4,0.9,5,251.8888480000798,343.3101455959813
31376,CPF,0.7418,17.0,3,11,4,0.9,5,229.5422942371021,317.16886609419316
31377,CPF,0.7051,16.0,3,11,4,0.9,5,229.44050911959997,309.9575246499563
31378,CPF,0.7032,21.0,3,11,4,0.9,5,216.09082028016616,290.60702295168187
31379,CPF,0.67,21.0,3,11,4,0.9,5,227.75277447906302,302.7314462837023
31380,CPF,0.7191,22.0,3,11,4,0.9,5,211.0569336291142,289.89675955847576
31381,CPF,0.6287,23.0,3,11,4,0.9,5,222.87247829113034,310.53345275231925
31382,CPF,0.6182,23.0,3,11,4,0.9,5,239.89697708687046,330.1176335880184
31383,CPF,0.557,18.0,3,11,4,0.9,5,250.5785795540182,344.40259679699284
31384,CPF,0.6476,20.0,3,11,4,0.9,5,210.94034225896124,291.4773916333206
31385,CPF,0.7326,21.0,3,11,4,0.9,5,263.5093848601456,374.8914620021351
31386,CPF,0.7504,23.0,3,11,4,0.9,5,249.38589347571093,346.8410944240833
31387,CPF,0.5982,24.0,3,11,4,0.9,5,217.7019440431575,287.39496964750373
31388,CPF,0.7852,23.0,3,11,4,0.9,5,246.11806589657266,343.32842749005647
31389,CPF,0.7157,14.0,3,11,4,0.9,5,243.05827803493986,324.4335589979094
31390,CPF,0.5695,20.0,3,11,4,0.9,5,212.98468439367082,284.0246428091089
31391,CPF,0.7002,20.0,3,11,4,0.9,5,249.31504400840976,346.33398811310883
31392,CPF,0.7629,21.0,3,11,4,0.9,5,242.9518616139833,335.6650676046404
31393,CPF,0.531,16.0,3,11,4,0.9,5,243.16362580860184,340.47288081915303
31394,CPF,0.5691,16.0,3,11,4,0.9,5,214.8052380793573,285.67143834094
31395,CPF,0.7526,22.0,3,11,4,0.9,5,233.5571826848504,331.57671474791243
31396,CPF,0.599,18.0,3,11,4,0.9,5,209.70416465357022,272.296945451038
31397,CPF,0.6216,28.0,3,11,4,0.9,5,239.75501043729844,324.2611126383995
31398,CPF,0.6467,21.0,3,11,4,0.9,5,229.80184366402864,299.51350422215864
31399,CPF,0.7523,25.0,3,11,4,0.9,5,255.7465463066699,349.66601600297986
31400,ICRB,0.5717,24.0,3,11,4,0.9,5,216.77399912405835,307.37999163825896
31401,ICRB,0.7581,21.0,3,11,4,0.9,5,254.74356935481896,330.91350629146064
31402,ICRB,0.6178,22.0,3,11,4,0.9,5,215.3275734763396,288.66503123016196
31403,ICRB,0.6379,21.0,3,11,4,0.9,5,252.8611237585916,359.5167102816473
31404,ICRB,0.6901,18.0,3,11,4,0.9,5,217.87067115444782,286.13243195554173
31405,ICRB,0.5289,18.0,3,11,4,0.9,5,223.4963058324523,301.92836308761576
31406,ICRB,0.6189,20.0,3,11,4,0.9,5,230.37972750965233,303.09928314956625
31407,ICRB,0.5284,25.0,3,11,4,0.9,5,227.2494469840938,304.81160246441664
31408,ICRB,0.5647,19.0,3,11,4,0.9,5,275.5762203658314,372.23620247054424
31409,ICRB,0.6632,23.0,3,11,4,0.9,5,262.44802999668565,351.42265125442225
31410,ICRB,0.71,20.0,3,11,4,0.9,5,234.90496560835876,324.1145611223188
31411,ICRB,0.6131,21.0,3,11,4,0.9,5,242.23627199811085,332.250859517932
31412,ICRB,0.5455,21.0,3,11,4,0.9,5,227.2864338490807,304.5114220391308
31413,ICRB,0.5602,23.0,3,11,4,0.9,5,285.7100512863392,390.2856630149811
31414,ICRB,0.6017,21.0,3,11,4,0.9,5,217.501765617074,319.7214464569368
31415,ICRB,0.7534,22.0,3,11,4,0.9,5,274.68449576984693,368.24579786244897
31416,ICRB,0.6046,22.0,3,11,4,0.9,5,211.12835073420754,291.71065901324874
31417,ICRB,0.4973,26.0,3,11,4,0.9,5,206.693757865702,275.9179171404507
31418,ICRB,0.7133,19.0,3,11,4,0.9,5,223.3537557632344,301.1920967643306
31419,ICRB,0.7096,16.0,3,11,4,0.9,5,227.78211665685853,311.33668977997553
31420,ICRB,0.5194,24.0,3,11,4,0.9,5,261.17250564110395,360.1609402190247
31421,ICRB,0.6838,21.0,3,11,4,0.9,5,245.8209650016019,335.6628767258667
31422,ICRB,0.6439,19.0,3,11,4,0.9,5,253.34293368074285,332.5220001274868
31423,ICRB,0.555,26.0,3,11,4,0.9,5,221.31397875003816,288.596668882539
31424,ICRB,0.6218,25.0,3,11,4,0.9,5,221.70652468935714,294.7822974877166
31425,ICRB,0.727,23.0,3,11,4,0.9,5,215.91371928391843,292.37992984217044
31426,ICRB,0.5772,22.0,3,11,4,0.9,5,217.40289629069218,291.50735340240385
31427,ICRB,0.6809,25.0,3,11,4,0.9,5,241.0371065585441,333.22848324574943
31428,ICRB,0.7094,24.0,3,11,4,0.9,5,219.17680871686545,293.5343378339643
31429,ICRB,0.5815,19.0,3,11,4,0.9,5,248.53036016171475,325.4873883880463
31430,ICRB,0.7477,21.0,3,11,4,0.9,5,276.67042238898347,348.36458830312523
31431,ICRB,0.6377,22.0,3,11,4,0.9,5,211.07049507958325,304.7244597839257
31432,ICRB,0.6444,19.0,3,11,4,0.9,5,233.29201697465558,310.97977268739044
31433,ICRB,0.6105,24.0,3,11,4,0.9,5,239.80961234958372,319.467499332114
31434,ICRB,0.7282,26.0,3,11,4,0.9,5,263.0126914335258,365.06824961653166
31435,ICRB,0.5854,18.0,3,11,4,0.9,5,208.82643686234687,297.96946666146414
31436,ICRB,0.5813,20.0,3,11,4,0.9,5,210.09507612044342,293.4375732304059
31437,ICRB,0.6012,20.0,3,11,4,0.9,5,233.7082035542781,316.1112560485276
31438,ICRB,0.7012,19.0,3,11,4,0.9,5,211.90325000782227,294.1943755014283
31439,ICRB,0.713,18.0,3,11,4,0.9,5,206.5063201345946,285.22836095312425
31440,ICRB,0.5074,18.0,3,11,4,0.9,5,229.6904336974797,332.91041023492994
31441,ICRB,0.7373,18.0,3,11,4,0.9,5,262.02468285436083,349.9040998837482
31442,ICRB,0.4864,20.0,3,11,4,0.9,5,221.3253630156373,296.7840342390283
31443,ICRB,0.5792,21.0,3,11,4,0.9,5,223.24692055249267,298.100411034533
31444,ICRB,0.6963,21.0,3,11,4,0.9,5,233.8116205568045,299.65719224085706
31445,ICRB,0.5219,20.0,3,11,4,0.9,5,214.77378645980127,285.96667842057343
31446,ICRB,0.7451,17.0,3,11,4,0.9,5,240.36884132422009,308.2810825023923
31447,ICRB,0.5944,21.0,3,11,4,0.9,5,260.0517453456959,342.62346240734473
31448,ICRB,0.6105,25.0,3,11,4,0.9,5,225.79412880098556,286.18411793989196
31449,ICRB,0.7096,22.0,3,11,4,0.9,5,215.4118388309938,299.93493984385645
31450,ICRB,0.6183,17.0,3,11,4,0.9,5,245.17631427078825,353.85734336656395
31451,ICRB,0.6664,17.0,3,11,4,0.9,5,247.55173432850663,336.1376536987452
31452,ICRB,0.7134,24.0,3,11,4,0.9,5,236.78904931031633,344.2092823219849
31453,ICRB,0.6236,22.0,3,11,4,0.9,5,227.82523293374717,297.35905440220824
31454,ICRB,0.6634,21.0,3,11,4,0.9,5,220.7277581087773,291.9245183652334
31455,ICRB,0.5395,26.0,3,11,4,0.9,5,250.5388969781366,327.14910824520973
31456,ICRB,0.6362,18.0,3,11,4,0.9,5,214.5784871233146,293.66025418487413
31457,ICRB,0.5607,15.0,3,11,4,0.9,5,229.2250986810448,303.7789380743543
31458,ICRB,0.6035,25.0,3,11,4,0.9,5,234.4041435844831,307.689845192622
31459,ICRB,0.6268,19.0,3,11,4,0.9,5,209.818696495937,276.6590700609328
31460,ICRB,0.7423,22.0,3,11,4,0.9,5,242.64605994302707,329.5505424163682
31461,ICRB,0.6143,20.0,3,11,4,0.9,5,228.1917455140782,304.20131973945865
31462,ICRB,0.4248,21.0,3,11,4,0.9,5,238.32528590761552,317.3066217942975
31463,ICRB,0.5791,17.0,3,11,4,0.9,5,208.7089203730967,291.152168959346
31464,ICRB,0.6775,23.0,3,11,4,0.9,5,235.80949474983063,337.76974967118724
31465,ICRB,0.5985,20.0,3,11,4,0.9,5,223.4106363181671,288.2993123437408
31466,ICRB,0.6134,18.0,3,11,4,0.9,5,251.94372770565147,326.6031850612393
31467,ICRB,0.6319,26.0,3,11,4,0.9,5,268.94799374082686,365.9777490871563
31468,ICRB,0.7309,22.0,3,11,4,0.9,5,220.30414776984193,293.2343694501095
31469,ICRB,0.6439,22.0,3,11,4,0.9,5,248.81163284492828,325.73229835987377
31470,ICRB,0.8208,23.0,3,11,4,0.9,5,252.05435332509717,337.89916438349655
31471,ICRB,0.6379,26.0,3,11,4,0.9,5,231.39984747214316,306.9573773502435
31472,ICRB,0.5931,18.0,3,11,4,0.9,5,219.77105147891862,303.69481638207844
31473,ICRB,0.7453,22.0,3,11,4,0.9,5,237.82027104398134,314.4838384067175
31474,ICRB,0.63,19.0,3,11,4,0.9,5,224.31031954261704,311.30681281226794
31475,ICRB,0.6235,22.0,3,11,4,0.9,5,229.2669260167633,311.9962162711157
31476,ICRB,0.6392,21.0,3,11,4,0.9,5,219.77126984136007,297.1642781194774
31477,ICRB,0.554,19.0,3,11,4,0.9,5,218.32338842784742,306.67474753947454
31478,ICRB,0.6505,20.0,3,11,4,0.9,5,212.96120762780592,283.83957723279093
31479,ICRB,0.66,19.0,3,11,4,0.9,5,251.92759642347946,361.265661227681
31480,ICRB,0.5348,21.0,3,11,4,0.9,5,215.6273038067814,287.4953081529459
31481,ICRB,0.6197,21.0,3,11,4,0.9,5,224.61342181956343,310.7707822395805
31482,ICRB,0.5839,23.0,3,11,4,0.9,5,234.67312834693533,303.7063989868717
31483,ICRB,0.6071,21.0,3,11,4,0.9,5,212.03510798567606,281.7987444157417
31484,ICRB,0.6798,22.0,3,11,4,0.9,5,241.50011890450136,321.18631589811355
31485,ICRB,0.7965,19.0,3,11,4,0.9,5,216.22436546007415,307.7876889179008
31486,ICRB,0.6303,20.0,3,11,4,0.9,5,226.80301318644973,324.9134480841451
31487,ICRB,0.6909,18.0,3,11,4,0.9,5,228.68735861343342,304.2351513430558
31488,ICRB,0.696,22.0,3,11,4,0.9,5,234.20571597064077,303.9722190313586
31489,ICRB,0.6614,20.0,3,11,4,0.9,5,230.04085610617437,301.8875799875202
31490,ICRB,0.6854,22.0,3,11,4,0.9,5,230.07688205783273,294.976346652117
31491,ICRB,0.5753,22.0,3,11,4,0.9,5,241.7843920389105,314.4992647140222
31492,ICRB,0.7937,25.0,3,11,4,0.9,5,225.3974416931738,325.80157619253447
31493,ICRB,0.6222,21.0,3,11,4,0.9,5,222.2338753942112,300.02694999228964
31494,ICRB,0.5177,19.0,3,11,4,0.9,5,226.91607663409803,303.8336840089131
31495,ICRB,0.5201,21.0,3,11,4,0.9,5,223.68496738678374,302.1389220458061
31496,ICRB,0.6615,17.0,3,11,4,0.9,5,218.72580930850393,291.54759713530177
31497,ICRB,0.6689,18.0,3,11,4,0.9,5,237.15088097429808,328.50320580305106
31498,ICRB,0.6194,18.0,3,11,4,0.9,5,209.16398233603854,289.63839108874043
31499,ICRB,0.665,19.0,3,11,4,0.9,5,238.31515551825368,334.7335658146505
31500,ICRB,0.549,24.0,3,11,4,0.9,5,217.39770530638467,295.47276236678334
31501,ICRB,0.6605,20.0,3,11,4,0.9,5,246.345745724482,328.739594111664
31502,ICRB,0.6185,22.0,3,11,4,0.9,5,218.23787392529752,312.80085371043447
31503,ICRB,0.7773,18.0,3,11,4,0.9,5,216.37372598112506,289.2088407247895
31504,ICRB,0.5213,15.0,3,11,4,0.9,5,214.70022401266252,291.64734614697807
31505,ICRB,0.6328,15.0,3,11,4,0.9,5,206.1595019592329,267.78140416272754
31506,ICRB,0.6098,23.0,3,11,4,0.9,5,230.4014321617553,308.3775480042559
31507,ICRB,0.5495,21.0,3,11,4,0.9,5,224.5516747328856,291.3326485951728
31508,ICRB,0.6499,17.0,3,11,4,0.9,5,221.30234047308392,280.7377206666662
31509,ICRB,0.6506,20.0,3,11,4,0.9,5,222.084670881038,293.29289255968956
31510,ICRB,0.656,21.0,3,11,4,0.9,5,213.3528660395518,283.62617342922897
31511,ICRB,0.5365,18.0,3,11,4,0.9,5,207.89581002023382,288.1059242290668
31512,ICRB,0.6881,21.0,3,11,4,0.9,5,228.89464931388855,311.22094693079464
31513,ICRB,0.6594,17.0,3,11,4,0.9,5,216.68068841420194,292.1065960090474
31514,ICRB,0.6447,25.0,3,11,4,0.9,5,252.6288209006521,362.7368781448574
31515,ICRB,0.4993,22.0,3,11,4,0.9,5,236.39325351706236,312.65995465351114
31516,ICRB,0.6347,14.0,3,11,4,0.9,5,217.48168289461978,285.6689558644932
31517,ICRB,0.5901,26.0,3,11,4,0.9,5,236.53522471243494,312.978616108982
31518,ICRB,0.5774,21.0,3,11,4,0.9,5,188.9453669402154,266.50096610679844
31519,ICRB,0.6717,21.0,3,11,4,0.9,5,213.01297054171553,298.27680038611817
31520,ICRB,0.667,17.0,3,11,4,0.9,5,222.69608007457973,311.27794587270284
31521,ICRB,0.6431,21.0,3,11,4,0.9,5,249.05224140812803,359.8498383619094
31522,ICRB,0.7293,23.0,3,11,4,0.9,5,238.9504573194714,332.0405875420826
31523,ICRB,0.6225,26.0,3,11,4,0.9,5,244.90256833625853,321.7080392348389
31524,ICRB,0.634,19.0,3,11,4,0.9,5,237.86755759724994,315.87619602933864
31525,ICRB,0.6745,20.0,3,11,4,0.9,5,213.97398070593562,283.2720585989416
31526,ICRB,0.7212,23.0,3,11,4,0.9,5,241.46134259996276,348.10075951538033
31527,ICRB,0.5597,20.0,3,11,4,0.9,5,225.37444666324916,311.7616255713032
31528,ICRB,0.6838,22.0,3,11,4,0.9,5,214.47789001945503,292.8176445012799
31529,ICRB,0.6266,18.0,3,11,4,0.9,5,217.08883007677565,290.8194411039872
31530,ICRB,0.5633,20.0,3,11,4,0.9,5,234.97898620783997,323.5098364790608
31531,ICRB,0.6739,20.0,3,11,4,0.9,5,265.5379974218718,367.7414432320221
31532,ICRB,0.6944,25.0,3,11,4,0.9,5,270.7097554442094,370.29104086058055
31533,ICRB,0.6891,15.0,3,11,4,0.9,5,219.15484513401628,312.2065143851313
31534,ICRB,0.5878,24.0,3,11,4,0.9,5,228.4143269860945,314.8481806092361
31535,ICRB,0.6936,21.0,3,11,4,0.9,5,233.49445413792506,323.8275621475718
31536,ICRB,0.6882,18.0,3,11,4,0.9,5,230.7304831712595,325.0399560927532
31537,ICRB,0.4752,20.0,3,11,4,0.9,5,211.47115876948564,295.1521597731323
31538,ICRB,0.6658,24.0,3,11,4,0.9,5,235.9431778605058,326.37349335262877
31539,ICRB,0.6544,20.0,3,11,4,0.9,5,220.1538863154113,292.5409665044027
31540,ICRB,0.5518,21.0,3,11,4,0.9,5,219.20932357414705,305.09174254087924
31541,ICRB,0.5764,21.0,3,11,4,0.9,5,213.54965173314537,283.88335860221696
31542,ICRB,0.6787,21.0,3,11,4,0.9,5,245.12572999661512,338.538097302338
31543,ICRB,0.5102,23.0,3,11,4,0.9,5,214.8499116874361,290.8183525091225
31544,ICRB,0.6374,23.0,3,11,4,0.9,5,217.73982036906773,302.2226618162755
31545,ICRB,0.5996,23.0,3,11,4,0.9,5,217.03745488102075,311.1973392040485
31546,ICRB,0.6617,20.0,3,11,4,0.9,5,207.5558391555589,287.51255598349985
31547,ICRB,0.641,17.0,3,11,4,0.9,5,217.26443052684223,279.21840642578974
31548,ICRB,0.7156,22.0,3,11,4,0.9,5,230.8894426555926,308.03431621051885
31549,ICRB,0.6821,20.0,3,11,4,0.9,5,243.95119403358697,342.1524871121781
31550,ICRB,0.6712,18.0,3,11,4,0.9,5,216.2057532302897,285.5951312750742
31551,ICRB,0.5572,22.0,3,11,4,0.9,5,213.55835061743423,290.4257962463636
31552,ICRB,0.6476,21.0,3,11,4,0.9,5,220.37822125860487,303.1636490905008
31553,ICRB,0.7464,18.0,3,11,4,0.9,5,215.6208616588846,297.2644396398041
31554,ICRB,0.6908,20.0,3,11,4,0.9,5,221.9580434845995,295.042003933295
31555,ICRB,0.8833,23.0,3,11,4,0.9,5,223.32339990116856,301.7146477011531
31556,ICRB,0.5817,15.0,3,11,4,0.9,5,235.03131551165836,305.17049760727457
31557,ICRB,0.7064,18.0,3,11,4,0.9,5,230.1834683768182,327.1282471232204
31558,ICRB,0.7047,19.0,3,11,4,0.9,5,232.6508449155397,300.71213868104405
31559,ICRB,0.5147,23.0,3,11,4,0.9,5,215.86461192908604,279.3976518862752
